experiment,model,size,k_folds,model_type,alpha,linear_r2_mean,linear_r2_std,linear_adj_r2_mean,linear_adj_r2_std,pca_r2_mean,pca_r2_std,pca_adj_r2_mean,pca_adj_r2_std,pca_explained_var_mean,pca_explained_var_std,linear_proportion_significant_mean,linear_proportion_significant_std,pca_proportion_significant_mean,pca_proportion_significant_std,linear_f_pvalue_mean,linear_f_pvalue_std,pca_f_pvalue_mean,pca_f_pvalue_std,linear_aic_mean,linear_bic_mean,pca_aic_mean,pca_bic_mean
mixed_int_decimal_statsmodels,text-embedding-ada-002,19,5,Statsmodels_OLS,0.05,0.9350303098038119,0.012591708720186535,0.9350303098038119,0.012591708720186535,0.7682260265058289,0.016233283448855704,0.7658609859599701,0.01639892919833381,0.11557140549872125,0.0011057052274227128,0.0,0.0,0.6,0.48989794855663565,,,2.9995497518376013e-127,5.291325679728103e-127,9545.369788940745,11141.955607783937,35152.62937996822,35160.61230906243
mixed_int_decimal_statsmodels,gemini-embedding-001,1,5,Statsmodels_OLS,0.05,0.9999994845713298,6.652057159089734e-07,0.9999994845713298,6.652057159089734e-07,0.6575365356448303,0.011633864915529117,0.6540420104983489,0.011752577822830448,0.16932141021482192,0.000997432444381724,0.4001953125,0.4897384765681732,0.0,0.0,0.0,0.0,3.7153787068089e-93,5.162747842089321e-93,-11728.677173418979,-11648.84788247682,2036.760140764438,2044.743069858654
mixed_int_decimal_statsmodels,gemini-embedding-001,2,5,Statsmodels_OLS,0.05,0.9929529012614966,0.004419568550854368,0.9929529012614966,0.004419568550854368,0.6205907293539235,0.0745565454697204,0.6167192061840655,0.07531732654594205,0.08198962085988477,0.0010712634128397427,1.0,0.0,0.4,0.48989794855663565,0.0,0.0,1.1481959860295778e-75,2.225904028193946e-75,-22019.03232472902,-21368.423603550422,4018.3051325935535,4026.28806168777
mixed_int_decimal_statsmodels,gemini-embedding-001,3,5,Statsmodels_OLS,0.05,0.9273093192540868,0.008637224405339709,0.9273093192540868,0.008637224405339709,0.6741704119779366,0.021589041688613135,0.6708456202634258,0.021809338032374496,0.052304760902462444,0.0003598698805929425,1.0,0.0,0.0,0.0,0.0,0.0,6.836473391533493e-99,8.579219908368265e-99,-19798.69146605278,-18368.948865278704,5831.690005150421,5839.672934244636
mixed_int_decimal_statsmodels,gemini-embedding-001,4,5,Statsmodels_OLS,0.05,0.9162289376989031,0.010299110259432956,0.9162289376989031,0.010299110259432956,0.5404460376104826,0.046483178269757515,0.5357567114636508,0.04695749641536727,0.03926922200941006,0.0007126482747329493,1.0,0.0,0.0,0.0,2.888193248945684e-28,5.776386497891183e-28,8.469894740636359e-62,1.693842665767955e-61,-17933.87842384976,-16352.460170285576,7763.43333620886,7771.416265303075
mixed_int_decimal_statsmodels,gemini-embedding-001,5,5,Statsmodels_OLS,0.05,0.9162427967958537,0.016896512732290432,0.9162427967958537,0.016896512732290432,0.5707818707446515,0.059206016846646135,0.5664020939155152,0.05981015987569355,0.03651258783506292,0.0007477350991759698,1.0,0.0,0.6,0.48989794855663565,2.853274839638335e-14,2.334926501285275e-14,8.021845682172671e-66,1.6043691364054306e-65,-15991.708661644478,-14400.710893167236,9624.176348509865,9632.159277604083
mixed_int_decimal_statsmodels,gemini-embedding-001,6,5,Statsmodels_OLS,0.05,0.8114221599188809,0.016719023410338697,0.8114221599188809,0.016719023410338697,-0.01869511538443027,0.021169923235365536,-0.029089963500597893,0.021385942860216212,0.02679890424350583,0.0007106849760727406,0.0,0.0,0.0,0.0,,,0.3794576785939885,0.34489277426310483,-13974.20270661806,-12377.616887774868,11778.49599477515,11786.478923869367
mixed_int_decimal_statsmodels,gemini-embedding-001,7,5,Statsmodels_OLS,0.05,0.7268423047046136,0.011789447358796062,0.7268423047046136,0.011789447358796062,-0.003662564474533769,0.014548838187482555,-0.013904019214069785,0.014697295720007887,0.02334166480836623,0.0002634957976542215,0.0,0.0,0.0,0.0,,,0.16972994816013767,0.19250686996884708,-12113.800279938067,-10517.214461094874,13626.938551221761,13634.921480315976
mixed_int_decimal_statsmodels,gemini-embedding-001,8,5,Statsmodels_OLS,0.05,0.7646760498234642,0.037351418135833175,0.7646760498234642,0.037351418135833175,0.0013401910804610618,0.01640248395949856,-0.008850215133003636,0.016569856244799543,0.02339590934323002,0.0005115448802295983,0.0,0.0,0.0,0.0,,,0.1738582409169682,0.21906250730256388,-10333.294736762267,-8736.708917919077,15479.25237891548,15487.235308009698
mixed_int_decimal_statsmodels,gemini-embedding-001,9,5,Statsmodels_OLS,0.05,0.7886567898906403,0.029213751905588097,0.7886567898906403,0.029213751905588097,-0.010588884073797789,0.021133186460625637,-0.02090101554393862,0.02134883122042794,0.023204162582997435,0.0005751441612134306,0.0,0.0,0.0,0.0,,,0.3567753073504205,0.24669338872088906,-8544.041911339935,-6947.456092496742,17315.2068211832,17323.189750277415
mixed_int_decimal_statsmodels,gemini-embedding-001,10,5,Statsmodels_OLS,0.05,0.6187419065059785,0.04433051467073198,0.6187419065059785,0.04433051467073198,-0.006411547460263356,0.006692157816785796,-0.01668105304659253,0.0067604451414468554,0.021716741868396994,0.0002480716972364373,0.0,0.0,0.0,0.0,,,0.41183334827126067,0.3569185631519838,-6611.35439159256,-5014.768572749368,19155.701776120884,19163.6847052151
mixed_int_decimal_statsmodels,gemini-embedding-001,11,5,Statsmodels_OLS,0.05,0.5897674301271896,0.06581257619597791,0.5897674301271896,0.06581257619597791,-0.02587258705276585,0.02506866351370199,-0.036340674675753346,0.02532446620261734,0.02255183894165296,0.0005550787155493848,0.0,0.0,0.2,0.4000000000000001,,,0.7023511037472855,0.21999382733869458,-4748.561392688331,-3151.975573845138,20995.781226240746,21003.76415533496
mixed_int_decimal_statsmodels,gemini-embedding-001,12,5,Statsmodels_OLS,0.05,0.6336548590854052,0.050939214280185136,0.6336548590854052,0.050939214280185136,-0.011230604755769846,0.009766905744121165,-0.021549284396134905,0.009866568047632602,0.022820265136752123,0.0004979006974122981,0.0,0.0,0.0,0.0,,,0.686159454028699,0.2205309098219549,-2936.3213094407865,-1339.735490597594,22838.53732310184,22846.52025219605
mixed_int_decimal_statsmodels,gemini-embedding-001,13,5,Statsmodels_OLS,0.05,0.6515564625557356,0.03429647572629873,0.6515564625557356,0.03429647572629873,-0.0032438915941232606,0.008501555504500045,-0.0134810741614102,0.008588306070872478,0.02295714080464229,0.0005484891236056236,0.0,0.0,0.0,0.0,,,0.35159665382951494,0.19027124717481536,-1085.1061523686576,511.47966647453507,24684.37649860033,24692.35942769454
mixed_int_decimal_statsmodels,gemini-embedding-001,14,5,Statsmodels_OLS,0.05,0.678511507588722,0.032886008786397046,0.678511507588722,0.032886008786397046,-0.01949478126935724,0.0214142237348395,-0.02989778924149351,0.021632736221929683,0.022587491337051086,0.0002434851610004451,0.0,0.0,0.0,0.0,,,0.3014935560919584,0.16303087334754243,766.830826584114,2363.4166454273063,26534.56577015,26542.548699244217
mixed_int_decimal_statsmodels,gemini-embedding-001,15,5,Statsmodels_OLS,0.05,0.607901587610417,0.0544171865152369,0.607901587610417,0.0544171865152369,-0.013535697972413496,0.01730489292118033,-0.023877898972131995,0.017481473461192384,0.02304328171391472,0.0005132405799847027,0.0,0.0,0.0,0.0,,,0.295080958361337,0.31369581972134614,2612.7044189734597,4209.290237816653,28370.359242584964,28378.342171679174
mixed_int_decimal_statsmodels,gemini-embedding-001,16,5,Statsmodels_OLS,0.05,0.5665860876025035,0.03883474160147405,0.5665860876025035,0.03883474160147405,-0.029824983183655694,0.023872211734894348,-0.04033340137940731,0.024115805732189126,0.023550348611346895,0.0006819242268999207,0.0,0.0,0.0,0.0,,,0.5824458785593982,0.32536325924889387,4460.731961910818,6057.317780754012,30208.98182542663,30216.96475452084
mixed_int_decimal_statsmodels,gemini-embedding-001,17,5,Statsmodels_OLS,0.05,0.5829592637862435,0.04894006346566814,0.5829592637862435,0.04894006346566814,-0.002208744708248234,0.005361805119007362,-0.012435364552209949,0.0054165174161400756,0.023510316965152035,0.00045300693259107814,0.0,0.0,0.0,0.0,,,0.30066781534745673,0.31242841802538435,6284.09760329874,7880.683422141932,32073.45205227834,32081.43498137255
mixed_int_decimal_statsmodels,gemini-embedding-001,18,5,Statsmodels_OLS,0.05,0.59659718592217,0.06990580663677973,0.59659718592217,0.06990580663677973,8.130185555084157e-05,0.011051512926702322,-0.010121950166331306,0.011164283466770723,0.022343611092221473,0.0004690963025359126,0.0,0.0,0.0,0.0,,,0.24613949827547016,0.14456123099796198,8136.322110218594,9732.907929061786,33871.41221895307,33879.39514804728
mixed_int_decimal_statsmodels,gemini-embedding-001,19,5,Statsmodels_OLS,0.05,0.5867305613779384,0.052903694301467144,0.5867305613779384,0.052903694301467144,-0.002111083122921431,0.006069794969633741,-0.012336706420094056,0.006131731652997312,0.021461978909493147,0.0003224864682947818,0.0,0.0,0.0,0.0,,,0.3210645796322008,0.2777399683865745,10017.554642465497,11614.140461308687,35736.77407680532,35744.75700589954
mixed_int_decimal_statsmodels,voyage-3.5,1,5,Statsmodels_OLS,0.05,1.0,0.0,1.0,0.0,0.7095680297210603,0.012152141776448895,0.7066044381876015,0.012276143223147372,0.4266936451305958,0.0013137289111482845,1.0,0.0,0.0,0.0,0.0,0.0,5.30294322800949e-109,9.020442221254885e-109,-24828.812873634135,-24748.983582691977,1969.7819373333884,1977.7648664276044
mixed_int_decimal_statsmodels,voyage-3.5,2,5,Statsmodels_OLS,0.05,0.9986293014671348,0.0008329525450125272,0.9986293014671348,0.0008329525450125272,0.7943146148717808,0.0171779156276765,0.7922157844112887,0.017353200481020112,0.31832436529823194,0.0018101940773798543,1.0,0.0,0.6,0.48989794855663565,0.0,0.0,9.956090840649561e-139,1.3171245853823654e-138,-21865.926557294188,-21076.414869876233,3783.9703139298895,3791.953243024106
mixed_int_decimal_statsmodels,voyage-3.5,3,5,Statsmodels_OLS,0.05,0.9848123358486311,0.0033792397291470357,0.9848123358486311,0.0033792397291470357,0.8233037592087313,0.00883583136252726,0.8215007363435142,0.008925992907042839,0.28946148664244165,0.0035092804939409923,1.0,0.0,0.0,0.0,2.6954222573808334e-275,0.0,7.92999237085842e-152,1.4636161110890626e-151,-18266.720601609126,-16774.711153900163,5594.017784715672,5602.000713809888
mixed_int_decimal_statsmodels,voyage-3.5,4,5,Statsmodels_OLS,0.05,0.9591663513853753,0.018966041232640684,0.9591663513853753,0.018966041232640684,0.7636285110402377,0.012083186505746694,0.7612165570712603,0.012206484327233905,0.28635547843480563,0.00431828671807752,1.0,0.0,0.0,0.0,4.611290887353334e-14,3.949810007154432e-14,1.0744492366333032e-121,1.9040494033798035e-121,-17484.773984431886,-15895.372801773487,7527.2817847506185,7535.264713844835
mixed_int_decimal_statsmodels,voyage-3.5,5,5,Statsmodels_OLS,0.05,0.9754943640006315,0.0031955204863354084,0.9754943640006315,0.0031955204863354084,0.788337238877732,0.017312377437469894,0.7861774147846476,0.017489034350097136,0.3773489327987209,0.0012908554051758627,0.0,0.0,0.6,0.48989794855663565,,,1.5827579317109458e-135,3.072461397594963e-135,-15660.510675484955,-14063.924856641763,9339.464497353454,9347.447426447668
mixed_int_decimal_statsmodels,voyage-3.5,6,5,Statsmodels_OLS,0.05,0.9668756206005547,0.004862943865197712,0.9668756206005547,0.004862943865197712,0.8036681256609167,0.019332928519836326,0.8016647391880689,0.019530203300650965,0.38303070613654144,0.0022520016475096696,0.0,0.0,0.6,0.48989794855663565,,,1.126285751914751e-141,2.2291139501934194e-141,-13942.212707188428,-12345.626888345236,11121.058372680607,11129.041301774825
mixed_int_decimal_statsmodels,voyage-3.5,7,5,Statsmodels_OLS,0.05,0.9677355872786958,0.007100311261035457,0.9677355872786958,0.007100311261035457,0.800644854510665,0.009728229186723983,0.7986106183322024,0.009827496831486482,0.4094822788691689,0.0035311184886601963,0.0,0.0,0.0,0.0,,,2.317203864747794e-141,4.53146732523753e-141,-12079.826817598308,-10483.240998755118,12979.110367485271,12987.093296579485
mixed_int_decimal_statsmodels,voyage-3.5,8,5,Statsmodels_OLS,0.05,0.9672738573333582,0.014105447327229508,0.9672738573333582,0.014105447327229508,0.8153874021891172,0.020848637947716245,0.8135036001706387,0.021061379151264364,0.426134154665438,0.003726787398326106,0.0,0.0,0.0,0.0,,,1.3616067360302384e-146,2.491221140381565e-146,-10219.911175425237,-8623.325356582045,14803.749287842937,14811.732216937153
mixed_int_decimal_statsmodels,voyage-3.5,9,5,Statsmodels_OLS,0.05,0.9710844917454715,0.00427187413834499,0.9710844917454715,0.00427187413834499,0.7947517440365525,0.017835756325531724,0.7926573740777418,0.01801775383905756,0.446012535134282,0.0044989922461831575,0.0,0.0,0.2,0.4000000000000001,,,2.5224509231343167e-138,4.794456404011724e-138,-8319.205960832507,-6722.620141989313,16676.50541511224,16684.488344206453
mixed_int_decimal_statsmodels,voyage-3.5,10,5,Statsmodels_OLS,0.05,0.9665423216759601,0.005604504645309256,0.9665423216759601,0.005604504645309256,0.8015982954562105,0.03398283390994064,0.7995737882669882,0.03432959752126657,0.40872783213113656,0.0010171778730187263,0.0,0.0,0.4,0.48989794855663565,,,7.740951219027334e-140,1.4887205117448704e-139,-6560.7334228480395,-4964.147604004847,18501.25657430136,18509.239503395573
mixed_int_decimal_statsmodels,voyage-3.5,11,5,Statsmodels_OLS,0.05,0.9529169060191272,0.010782654595106047,0.9529169060191272,0.010782654595106047,0.7922620015666373,0.026475446644466067,0.7901422260724192,0.026745604263287155,0.4110272841566937,0.004696145251809249,0.0,0.0,0.4,0.48989794855663565,,,5.187810560322038e-137,1.036921642616973e-136,-4831.224508338074,-3234.6386894948814,20352.204512414657,20360.18744150887
mixed_int_decimal_statsmodels,voyage-3.5,12,5,Statsmodels_OLS,0.05,0.9669605864851146,0.005057940392911122,0.9669605864851146,0.005057940392911122,0.8128444624537708,0.011602290863826152,0.8109347120706459,0.011720681586926435,0.4140297149757387,0.0013013737520356416,0.0,0.0,0.0,0.0,,,5.340318946264508e-147,9.692552687616225e-147,-2857.3459482315147,-1260.7601293883229,22163.16605381639,22171.148982910603
mixed_int_decimal_statsmodels,voyage-3.5,13,5,Statsmodels_OLS,0.05,0.9672373184098497,0.004491221678919232,0.9672373184098497,0.004491221678919232,0.7928593960860534,0.0191311842913355,0.7907457164542784,0.019326400457573594,0.4133242690301967,0.003332778286164014,0.0,0.0,0.4,0.48989794855663565,,,3.352136336865499e-136,6.69894010381439e-136,-984.8491504821144,611.7366683610783,24049.991383578217,24057.97431267243
mixed_int_decimal_statsmodels,voyage-3.5,14,5,Statsmodels_OLS,0.05,0.9662446513337292,0.00518391129085233,0.9662446513337292,0.00518391129085233,0.8219370601073026,0.02472128280142328,0.8201200913328872,0.024973540789192894,0.4033528887314211,0.002898138531982945,0.0,0.0,0.2,0.4,,,9.613266404748533e-151,1.5522930063259274e-150,643.0251918868923,2239.611010730085,25832.645354958815,25840.628284053033
mixed_int_decimal_statsmodels,voyage-3.5,15,5,Statsmodels_OLS,0.05,0.9564617586961954,0.004189966937779454,0.9564617586961954,0.004189966937779454,0.8259091463103527,0.012917069352697366,0.8241327090278053,0.013048876182826942,0.4218633702185567,0.0010187945880564954,0.0,0.0,0.2,0.4,,,1.0955668304116787e-153,1.0164641025901764e-153,2573.675582660656,4170.261401503849,27667.57746833196,27675.56039742618
mixed_int_decimal_statsmodels,voyage-3.5,16,5,Statsmodels_OLS,0.05,0.9491765798100331,0.014187062402526419,0.9491765798100331,0.014187062402526419,0.812612924344335,0.011359593442077242,0.8107008113274405,0.011475507660873954,0.4217231431370891,0.0020864178333067653,0.0,0.0,0.4,0.48989794855663565,,,1.9161743235259287e-148,2.261770762344457e-148,4542.829776077107,6139.4155949203005,29528.748196617984,29536.7311257122
mixed_int_decimal_statsmodels,voyage-3.5,17,5,Statsmodels_OLS,0.05,0.9658616316005861,0.0027609562570266176,0.9658616316005861,0.0027609562570266176,0.8358592836149683,0.017881846790976038,0.834184378345733,0.018064314615373774,0.42474369502883275,0.0030797121031434743,0.0,0.0,0.0,0.0,,,4.2528610668228444e-156,8.497812575492101e-156,6379.89820670882,7976.484025552013,31347.20762968434,31355.19055877855
mixed_int_decimal_statsmodels,voyage-3.5,18,5,Statsmodels_OLS,0.05,0.9515885521578547,0.005710967619094792,0.9515885521578547,0.005710967619094792,0.7932857124948463,0.019917640145704688,0.7911763830305081,0.020120881371681287,0.42837514456032244,0.002494571698591069,0.0,0.0,0.0,0.0,,,2.0327566891992623e-135,4.065488949391874e-135,8234.061192520823,9830.647011364013,33237.10534083125,33245.088269925465
mixed_int_decimal_statsmodels,voyage-3.5,19,5,Statsmodels_OLS,0.05,0.9372099268093749,0.023736726601600745,0.9372099268093749,0.023736726601600745,0.8088122824625202,0.00802221866544885,0.8068613873856071,0.008104078039586122,0.4032812760581349,0.003145857031117071,0.0,0.0,0.6,0.48989794855663565,,,1.2523882380485108e-145,9.631961608038577e-146,9958.750472130214,11555.336290973408,35074.63951184377,35082.62244093798
mixed_int_decimal_statsmodels,voyage-law-2,1,5,Statsmodels_OLS,0.05,0.9999998573722658,2.7141115583599026e-07,0.9999998573722658,2.7141115583599026e-07,0.7326348162667873,0.01425238918610705,0.7299066001062442,0.01439782172882242,0.2882630507351223,0.0009841222161779157,0.8001953125,0.39960937500000004,0.0,0.0,0.0,0.0,6.2937290213983355e-117,4.575588993119391e-117,-19265.122223180188,-19106.261934205297,1936.4257695978406,1944.4086986920563
mixed_int_decimal_statsmodels,voyage-law-2,2,5,Statsmodels_OLS,0.05,0.9990515127902204,0.0008406286668076312,0.9990515127902204,0.0008406286668076312,0.8174451766589333,0.016533636988278096,0.8155823723391264,0.016702347569791116,0.23517369620923162,0.0007611095422844669,1.0,0.0,0.6,0.48989794855663565,0.0,0.0,2.608887935517841e-149,3.267413825041225e-149,-19741.440891675906,-18843.36136857661,3733.941443945731,3741.9243730399476
mixed_int_decimal_statsmodels,voyage-law-2,3,5,Statsmodels_OLS,0.05,0.9836708015415029,0.007761532565375686,0.9836708015415029,0.007761532565375686,0.8039889272452054,0.01216552667211385,0.8019888142579118,0.012289664699380322,0.1871885326548819,0.0016758699670443146,1.0,0.0,0.0,0.0,1.5105764471193893e-218,0.0,6.1811562078665704e-142,1.22572417642217e-141,-18010.464444156725,-16503.287431168752,5638.122598934071,5646.105528028287
mixed_int_decimal_statsmodels,voyage-law-2,4,5,Statsmodels_OLS,0.05,0.9820884689389228,0.002900918893902015,0.9820884689389228,0.002900918893902015,0.8051005989572666,0.009931433859427491,0.8031118295588712,0.01003277502125836,0.18736144447349035,0.0004945986544763681,0.8,0.4,0.0,0.0,5.845738808524947e-14,5.85652937661371e-14,1.8946765897026078e-142,3.740776980326751e-142,-16887.749294217578,-15295.953232830914,7444.5676011081305,7452.550530202347
mixed_int_decimal_statsmodels,voyage-law-2,5,5,Statsmodels_OLS,0.05,0.9799350796401726,0.0036881999921884174,0.9799350796401726,0.0036881999921884174,0.8109646490607799,0.015173126987438196,0.809035716908339,0.015327954813840642,0.1987758931756048,0.0006352897268808441,0.8,0.4,0.8,0.4000000000000001,1.0276307335840857e-13,4.664242599255115e-14,1.1582187893698011e-145,2.282663508831533e-145,-15414.450925613715,-13821.058278408207,9292.963695010283,9300.946624104497
mixed_int_decimal_statsmodels,voyage-law-2,6,5,Statsmodels_OLS,0.05,0.9698839697052636,0.005351175107173284,0.9698839697052636,0.005351175107173284,0.7994972247828727,0.02630067217152996,0.7974512780969836,0.02656904637736191,0.21804717493121545,0.0014272287190841787,0.0,0.0,0.6,0.48989794855663565,,,1.9895749925561842e-140,3.8010768631751787e-140,-14000.781530006725,-12404.195711163533,11126.624255852155,11134.607184946373
mixed_int_decimal_statsmodels,voyage-law-2,7,5,Statsmodels_OLS,0.05,0.9740643833902561,0.004336417076988061,0.9740643833902561,0.004336417076988061,0.7981289694121214,0.011800720727447004,0.7960690609367348,0.01192113624507402,0.22805398905014798,0.0012906622050200558,0.0,0.0,0.0,0.0,,,4.1254223653905975e-140,8.207614727805776e-140,-12270.518453264227,-10673.932634421037,12982.99219155037,12990.975120644584
mixed_int_decimal_statsmodels,voyage-law-2,8,5,Statsmodels_OLS,0.05,0.9740148022250649,0.003626749983355195,0.9740148022250649,0.003626749983355195,0.8141419583142946,0.01888431498283216,0.8122454476848485,0.01907701207449371,0.23161909608557632,0.0005784103405167073,0.0,0.0,0.0,0.0,,,5.757116845816665e-146,1.018800361474062e-145,-10358.532194919151,-8761.946376075957,14807.252415631872,14815.235344726087
mixed_int_decimal_statsmodels,voyage-law-2,9,5,Statsmodels_OLS,0.05,0.9751825673947939,0.004526218508080593,0.9751825673947939,0.004526218508080593,0.804901794548919,0.006253217758744059,0.8029109965341119,0.006317026103221023,0.2313338222419107,0.0011040800640952913,0.0,0.0,0.2,0.4000000000000001,,,6.768337652505761e-144,1.1896522733283142e-143,-8543.435595704075,-6946.849776860884,16655.660967332515,16663.64389642673
mixed_int_decimal_statsmodels,voyage-law-2,10,5,Statsmodels_OLS,0.05,0.9700233088362671,0.0017757489216137165,0.9700233088362671,0.0017757489216137165,0.7924343134030898,0.028752417316436674,0.7903162961929173,0.029045809329869735,0.20953410160331448,0.0019945339440594063,0.0,0.0,0.4,0.48989794855663565,,,8.300452774527944e-137,1.4459787517321945e-136,-6772.118565837564,-5175.532746994371,18519.56195849597,18527.544887590186
mixed_int_decimal_statsmodels,voyage-law-2,11,5,Statsmodels_OLS,0.05,0.9580520311262697,0.012336073946141465,0.9580520311262697,0.012336073946141465,0.793453036825673,0.04455601212191627,0.7913454147524657,0.04501066530683377,0.21432067962044266,0.0019496121357463901,0.0,0.0,0.6,0.48989794855663565,,,4.2965208643144204e-136,8.579337680675213e-136,-4947.452790724255,-3350.8669718810625,20349.798391829816,20357.78132092403
mixed_int_decimal_statsmodels,voyage-law-2,12,5,Statsmodels_OLS,0.05,0.9702025197198119,0.005423605499316571,0.9702025197198119,0.005423605499316571,0.8289180389387003,0.010822259904644388,0.8271723046421565,0.010932691128161186,0.2145077376849272,0.0005815155350037426,0.0,0.0,0.2,0.4000000000000001,,,8.221296257105112e-154,1.6068338123712494e-153,-3091.789233802802,-1495.2034149596093,22129.553786756012,22137.536715850227
mixed_int_decimal_statsmodels,voyage-law-2,13,5,Statsmodels_OLS,0.05,0.9667703495839671,0.0036340207369409865,0.9667703495839671,0.0036340207369409865,0.8006693884703106,0.015586219150383928,0.7986354026383748,0.01574526220293886,0.21469610090018065,0.002376508657213761,0.0,0.0,0.4,0.48989794855663565,,,2.696632112006132e-139,5.3795226027054596e-139,-1209.6634089661552,386.92240987703735,24037.419982038857,24045.402911133075
mixed_int_decimal_statsmodels,voyage-law-2,14,5,Statsmodels_OLS,0.05,0.9694503581341543,0.005851235313710938,0.9694503581341543,0.005851235313710938,0.8205017650973474,0.019516491879637714,0.8186701504554839,0.01971563975596056,0.21544208019726668,0.00298030326143846,0.0,0.0,0.2,0.4,,,9.144381352474254e-150,1.4821395740668647e-149,603.6847308673996,2200.2705497105926,25840.021472949385,25848.0044020436
mixed_int_decimal_statsmodels,voyage-law-2,15,5,Statsmodels_OLS,0.05,0.9689240529996779,0.008191101670351636,0.9689240529996779,0.008191101670351636,0.8114221072386509,0.014074119308845686,0.8094978430268005,0.014217732771180816,0.21776930822845073,0.000979250314052964,0.0,0.0,0.2,0.4,,,1.764153545874574e-145,2.348896199350607e-145,2415.8804660132037,4012.4662848563958,27700.587227474658,27708.570156568876
mixed_int_decimal_statsmodels,voyage-law-2,16,5,Statsmodels_OLS,0.05,0.964539591082523,0.004644474815937658,0.964539591082523,0.004644474815937658,0.7781435272466707,0.018260111782296914,0.7758796856879633,0.018446439453544874,0.21270409014169492,0.0018796533599017419,0.0,0.0,0.4,0.48989794855663565,,,5.674912040354959e-130,1.1345564021988e-129,4275.197865711219,5871.783684554411,29601.57549240341,29609.558421497622
mixed_int_decimal_statsmodels,voyage-law-2,17,5,Statsmodels_OLS,0.05,0.9614828887930938,0.0054806872795768015,0.9614828887930938,0.0054806872795768015,0.8123802176407192,0.018369019306968017,0.8104657300656244,0.01855645827948811,0.20623273544824688,0.0017125887297407066,0.0,0.0,0.0,0.0,,,1.3953371524913054e-144,2.7796345558754126e-144,6283.216873012541,7879.802691855734,31402.08767641431,31410.070605508525
mixed_int_decimal_statsmodels,voyage-law-2,18,5,Statsmodels_OLS,0.05,0.9510441513915519,0.014792155665557107,0.9510441513915519,0.014792155665557107,0.786281994371141,0.007585211321797134,0.7841011983953363,0.007662611437325646,0.21192337417841603,0.0018933005489102522,0.0,0.0,0.0,0.0,,,2.4256835675406157e-135,4.040572310793694e-135,7979.936427930804,9576.522246773999,33249.72618781516,33257.70911690938
mixed_int_decimal_statsmodels,voyage-law-2,19,5,Statsmodels_OLS,0.05,0.962924692552192,0.004065335465922582,0.962924692552192,0.004065335465922582,0.7964972665532933,0.010611183045540151,0.7944207080487352,0.010719460423555855,0.2202674170609961,0.0011682471067218916,0.0,0.0,0.6,0.48989794855663565,,,2.1738993118174432e-136,3.788870903347858e-136,9942.347355280306,11538.933174123498,35102.560700827584,35110.5436299218
mixed_int_decimal_statsmodels,voyage-finance-2,1,5,Statsmodels_OLS,0.05,0.9999999386818061,1.2263638793363896e-07,0.9999999386818061,1.2263638793363896e-07,0.6925599731965335,0.013715415676062041,0.689422830065886,0.013855368897246353,0.44043691588634426,0.0020965458864044854,1.0,0.0,0.0,0.0,0.0,0.0,1.8650029590237993e-104,1.9888992540775716e-104,-24564.280556406396,-24405.4202674315,1992.4711460941755,2000.4540751883917
mixed_int_decimal_statsmodels,voyage-finance-2,2,5,Statsmodels_OLS,0.05,0.9995543570983187,0.0002622052807050409,0.9995543570983187,0.0002622052807050409,0.7931072609642812,0.02351232275896839,0.7909961105659575,0.023752244419774197,0.37060274334023313,0.0014132404572100657,1.0,0.0,0.6,0.48989794855663565,0.0,0.0,7.205159540919587e-138,1.0084081417212424e-137,-21340.594934811874,-20442.515411712575,3784.595932922423,3792.5788620166386
mixed_int_decimal_statsmodels,voyage-finance-2,3,5,Statsmodels_OLS,0.05,0.9929702923441692,0.0024945603412701795,0.9929702923441692,0.0024945603412701795,0.8315879378982445,0.006889076515171382,0.8298694474686347,0.006959373214305788,0.321682536181904,0.0012406067312279874,1.0,0.0,0.0,0.0,5.37368582650572e-224,0.0,1.7315803151177252e-155,3.30126161379641e-155,-18972.628343313456,-17465.45133032548,5577.754908662186,5585.737837756402
mixed_int_decimal_statsmodels,voyage-finance-2,4,5,Statsmodels_OLS,0.05,0.9860102096967391,0.0029535431035387135,0.9860102096967391,0.0029535431035387135,0.8187516959027533,0.01088077366912577,0.8169022234119652,0.01099180197187198,0.29231671011860105,0.0023610145853065053,0.8,0.4,0.0,0.0,5.747373210172113e-14,6.017253441058473e-14,2.6772901772130912e-148,5.325353020602482e-148,-17214.486724356262,-15622.690662969597,7417.195149922826,7425.178079017043
mixed_int_decimal_statsmodels,voyage-finance-2,5,5,Statsmodels_OLS,0.05,0.982232638372956,0.003271313419102501,0.982232638372956,0.003271313419102501,0.7902283516825404,0.021435060918255838,0.7880878246588927,0.021653786029666614,0.3309648431927821,0.000929155280841577,0.8,0.4,0.8,0.4000000000000001,7.019178785918041e-14,1.3364863917141227e-14,2.819256195693473e-137,3.535386646477635e-137,-15703.493289946131,-14110.100642740625,9333.797398664947,9341.780327759163
mixed_int_decimal_statsmodels,voyage-finance-2,6,5,Statsmodels_OLS,0.05,0.9835257598746893,0.004086522559207071,0.9835257598746893,0.004086522559207071,0.7962493234745114,0.023486810897928638,0.794170234938537,0.0237264722336218,0.3560671974748332,0.0014558718572231133,0.0,0.0,0.6,0.48989794855663565,,,3.757989544490212e-139,6.6673642124110855e-139,-13929.267756054076,-12332.681937210882,11134.642993945816,11142.62592304003
